년도,월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,노선,국가,공항,도착_출발,정기_부정기,여객_화물,운항(편),유임승객(명),무임승객(명),환승객(명),직화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2026년,06월,MAA,M7,MAS AIR,국제,중국,중국,WUX,출발,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,MAA,M7,MAS AIR,국제,미주,멕시코,NLU,도착,정기,화물,17 ,0 ,0 ,0 ,24405 ,0 ,0 ,0 
2026년,06월,MAA,M7,MAS AIR,국제,미주,멕시코,NLU,도착,부정기,화물,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,MAA,M7,MAS AIR,국제,미주,멕시코,NLU,출발,정기,화물,16 ,0 ,0 ,0 ,32977 ,0 ,0 ,0 
2026년,06월,MAA,M7,MAS AIR,국제,미주,멕시코,NLU,출발,부정기,화물,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,MAA,M7,MAS AIR,국제,미주,미국,ANC,출발,정기,화물,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,MAA,M7,MAS AIR,국제,미주,미국,ANC,출발,부정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,MAA,M7,MAS AIR,국제,미주,미국,LAX,도착,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,MAS,MH,말레이시아항공,국제,동남아,말레이시아,KUL,도착,정기,여객,44 ,7801 ,41 ,26 ,336501 ,0 ,5237 ,118089 
2026년,06월,MAS,MH,말레이시아항공,국제,동남아,말레이시아,KUL,출발,정기,여객,45 ,10801 ,68 ,141 ,535081 ,0 ,7701 ,201926 
2026년,06월,MFX,C6,센트럼 항공 / MY FREIGHTER,국제,유럽,우즈베키스탄,TAS,도착,정기,여객,9 ,1630 ,21 ,3 ,3940 ,0 ,6 ,35399 
2026년,06월,MFX,C6,센트럼 항공 / MY FREIGHTER,국제,유럽,우즈베키스탄,TAS,도착,부정기,화물,1 ,0 ,0 ,0 ,29606 ,0 ,0 ,0 
2026년,06월,MFX,C6,센트럼 항공 / MY FREIGHTER,국제,유럽,우즈베키스탄,TAS,출발,정기,여객,9 ,1499 ,32 ,24 ,14427 ,8737 ,0 ,40702 
2026년,06월,MFX,C6,센트럼 항공 / MY FREIGHTER,국제,유럽,우즈베키스탄,TAS,출발,부정기,화물,1 ,0 ,0 ,0 ,28210 ,0 ,0 ,0 
2026년,06월,MGL,OM,몽골항공,국제,동북아,몽골,UBN,도착,정기,여객,86 ,13875 ,86 ,1162 ,43022 ,0 ,840 ,226422 
2026년,06월,MGL,OM,몽골항공,국제,동북아,몽골,UBN,출발,정기,여객,86 ,16428 ,169 ,1750 ,220294 ,0 ,0 ,338274 
2026년,06월,MMA,8M,미얀마 국제항공,국제,동남아,미얀마,RGN,도착,정기,여객,13 ,1400 ,2 ,7 ,4395 ,0 ,0 ,35803 
2026년,06월,MMA,8M,미얀마 국제항공,국제,동남아,미얀마,RGN,출발,정기,여객,13 ,1142 ,1 ,25 ,13580 ,0 ,0 ,33714 
2026년,06월,MNG,M0,에어로몽골리아,국제,동북아,몽골,UBN,도착,정기,여객,20 ,2359 ,15 ,7 ,0 ,0 ,0 ,37393 
2026년,06월,MNG,M0,에어로몽골리아,국제,동북아,몽골,UBN,출발,정기,여객,20 ,2394 ,28 ,20 ,398 ,0 ,0 ,48477 
2026년,06월,MPH,MP,마틴에어카고,국제,동북아,홍콩,HKG,출발,정기,화물,0 ,0 ,0 ,0 ,37252 ,0 ,0 ,0 
2026년,06월,MPH,MP,마틴에어카고,국제,유럽,네덜란드,AMS,도착,정기,화물,13 ,0 ,0 ,0 ,390923 ,0 ,0 ,0 
2026년,06월,MPH,MP,마틴에어카고,국제,유럽,네덜란드,AMS,출발,정기,화물,13 ,0 ,0 ,0 ,535952 ,0 ,0 ,0 
2026년,06월,MPH,MP,마틴에어카고,국제,유럽,카자흐스탄,ALA,출발,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,MXD,OD,바틱에어,국제,동남아,말레이시아,KUL,도착,정기,여객,20 ,2328 ,6 ,1 ,12556 ,0 ,0 ,24629 
2026년,06월,MXD,OD,바틱에어,국제,동남아,말레이시아,KUL,출발,정기,여객,19 ,2507 ,6 ,7 ,30033 ,0 ,0 ,37447 
2026년,06월,MXD,OD,바틱에어,국제,동남아,말레이시아,KUL,출발,부정기,여객,1 ,68 ,0 ,2 ,163 ,0 ,0 ,1264 
2026년,06월,PAC,PO,폴라에어카고,국제,일본,일본,NGO,출발,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,PAC,PO,폴라에어카고,국제,중국,중국,PVG,출발,정기,화물,0 ,0 ,0 ,0 ,367131 ,132740 ,0 ,0 
2026년,06월,PAC,PO,폴라에어카고,국제,미주,미국,ANC,출발,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,PAC,PO,폴라에어카고,국제,미주,미국,CVG,도착,정기,화물,20 ,0 ,0 ,0 ,629794 ,0 ,0 ,0 
2026년,06월,PAC,PO,폴라에어카고,국제,미주,미국,CVG,출발,정기,화물,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,PAC,PO,폴라에어카고,국제,미주,미국,LAX,출발,정기,화물,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,PAL,PR,필리핀항공,국제,동남아,필리핀,MNL,도착,정기,여객,40 ,7449 ,36 ,238 ,64029 ,0 ,146 ,110603 
2026년,06월,PAL,PR,필리핀항공,국제,동남아,필리핀,MNL,출발,정기,여객,40 ,8234 ,43 ,255 ,190005 ,0 ,0 ,153715 
2026년,06월,PTA,WE,파라타항공,국제,일본,일본,KIX,도착,정기,여객,28 ,4350 ,18 ,51 ,8908 ,0 ,0 ,46580 
2026년,06월,PTA,WE,파라타항공,국제,일본,일본,KIX,출발,정기,여객,28 ,4563 ,21 ,22 ,10408 ,0 ,0 ,36284 
2026년,06월,PTA,WE,파라타항공,국제,일본,일본,NRT,도착,정기,여객,57 ,13354 ,45 ,129 ,270839 ,14469 ,0 ,129442 
2026년,06월,PTA,WE,파라타항공,국제,일본,일본,NRT,출발,정기,여객,57 ,13646 ,40 ,73 ,250560 ,90745 ,6194 ,118162 
2026년,06월,PTA,WE,파라타항공,국제,동남아,베트남,CXR,도착,정기,여객,16 ,2415 ,31 ,10 ,0 ,0 ,0 ,30335 
2026년,06월,PTA,WE,파라타항공,국제,동남아,베트남,CXR,출발,정기,여객,15 ,2329 ,35 ,23 ,0 ,0 ,0 ,23700 
2026년,06월,PTA,WE,파라타항공,국제,동남아,베트남,DAD,도착,정기,여객,26 ,7013 ,46 ,77 ,247140 ,0 ,6120 ,81073 
2026년,06월,PTA,WE,파라타항공,국제,동남아,베트남,DAD,출발,정기,여객,25 ,6758 ,46 ,152 ,25930 ,0 ,0 ,62982 
2026년,06월,PTA,WE,파라타항공,국제,동남아,베트남,PQC,도착,정기,여객,9 ,1759 ,20 ,13 ,0 ,0 ,0 ,21293 
2026년,06월,PTA,WE,파라타항공,국제,동남아,베트남,PQC,출발,정기,여객,8 ,1166 ,16 ,9 ,0 ,0 ,0 ,11769 
2026년,06월,QDA,QW,청도항공,국제,중국,중국,TAO,도착,정기,여객,30 ,4836 ,10 ,1 ,23160 ,0 ,0 ,55422 
2026년,06월,QDA,QW,청도항공,국제,중국,중국,TAO,도착,부정기,여객,13 ,2082 ,3 ,3 ,10872 ,0 ,0 ,22222 
2026년,06월,QDA,QW,청도항공,국제,중국,중국,TAO,출발,정기,여객,30 ,4930 ,6 ,59 ,4519 ,0 ,0 ,69295 
2026년,06월,QDA,QW,청도항공,국제,중국,중국,TAO,출발,부정기,여객,13 ,2084 ,0 ,2 ,63 ,0 ,0 ,30225 
2026년,06월,QNT,HH,카놋샤크항공,국제,유럽,우즈베키스탄,TAS,도착,정기,여객,13 ,1528 ,36 ,1 ,0 ,0 ,0 ,46996 
2026년,06월,QNT,HH,카놋샤크항공,국제,유럽,우즈베키스탄,TAS,출발,정기,여객,13 ,2024 ,54 ,30 ,2464 ,0 ,0 ,66734 
2026년,06월,QTR,QR,카타르항공,국제,중동,카타르,DOH,도착,정기,화물,16 ,0 ,0 ,0 ,757368 ,0 ,21 ,0 
2026년,06월,QTR,QR,카타르항공,국제,중동,카타르,DOH,도착,정기,여객,32 ,9291 ,52 ,176 ,436708 ,0 ,217 ,180186 
2026년,06월,QTR,QR,카타르항공,국제,중동,카타르,DOH,출발,정기,화물,16 ,0 ,0 ,0 ,1411063 ,0 ,0 ,0 
2026년,06월,QTR,QR,카타르항공,국제,중동,카타르,DOH,출발,정기,여객,32 ,8908 ,51 ,185 ,348243 ,0 ,0 ,223860 
2026년,06월,RBA,BI,로얄 브루나이 에어라인,국제,동남아,브루나이,BWN,도착,정기,여객,13 ,1284 ,10 ,18 ,436 ,0 ,12 ,17221 
2026년,06월,RBA,BI,로얄 브루나이 에어라인,국제,동남아,브루나이,BWN,출발,정기,여객,13 ,1528 ,9 ,8 ,16389 ,0 ,436 ,30298 
2026년,06월,SAS,SK,스칸디나비안 항공,국제,유럽,덴마크,CPH,도착,정기,여객,26 ,6652 ,25 ,182 ,296035 ,0 ,0 ,103196 
2026년,06월,SAS,SK,스칸디나비안 항공,국제,유럽,덴마크,CPH,출발,정기,여객,26 ,6684 ,35 ,179 ,343655 ,0 ,0 ,123981 
2026년,06월,SIA,SQ,싱가폴항공,국제,동남아,싱가포르,SIN,도착,정기,화물,26 ,0 ,0 ,0 ,124636 ,0 ,0 ,0 
2026년,06월,SIA,SQ,싱가폴항공,국제,동남아,싱가포르,SIN,도착,정기,여객,120 ,31579 ,177 ,322 ,1560122 ,0 ,37792 ,460893 
2026년,06월,SIA,SQ,싱가폴항공,국제,동남아,싱가포르,SIN,출발,정기,여객,120 ,35842 ,260 ,234 ,1040827 ,0 ,21054 ,682416 
2026년,06월,SIA,SQ,싱가폴항공,국제,동남아,태국,BKK,도착,정기,화물,0 ,0 ,0 ,0 ,360692 ,0 ,0 ,0 
2026년,06월,SIA,SQ,싱가폴항공,국제,미주,미국,CVG,출발,정기,화물,26 ,0 ,0 ,0 ,989041 ,0 ,0 ,0 
2026년,06월,SPQ,9G,썬푸꾸옥항공,국제,동남아,베트남,PQC,도착,정기,여객,30 ,4999 ,32 ,0 ,0 ,0 ,0 ,64806 
2026년,06월,SPQ,9G,썬푸꾸옥항공,국제,동남아,베트남,PQC,출발,정기,여객,30 ,5311 ,39 ,2 ,0 ,0 ,0 ,54303 
2026년,06월,SWM,ZA,스카이앙코르항공,국제,동남아,캄보디아,KTI,도착,정기,여객,3 ,511 ,2 ,0 ,0 ,0 ,0 ,5188 
2026년,06월,SWM,ZA,스카이앙코르항공,국제,동남아,캄보디아,KTI,출발,정기,여객,3 ,515 ,5 ,0 ,0 ,0 ,271 ,9897 
2026년,06월,SWR,LX,스위스항공,국제,유럽,스위스,ZRH,도착,정기,여객,13 ,2812 ,4 ,74 ,166533 ,0 ,2622 ,46661 
2026년,06월,SWR,LX,스위스항공,국제,유럽,스위스,ZRH,출발,정기,여객,13 ,3004 ,11 ,12 ,202328 ,0 ,2360 ,53246 
2026년,06월,TGW,TR,스쿠트항공,국제,동북아,대만,TPE,도착,정기,여객,0 ,8437 ,15 ,0 ,176372 ,0 ,12542 ,60299 
2026년,06월,TGW,TR,스쿠트항공,국제,동북아,대만,TPE,출발,정기,여객,0 ,8534 ,15 ,0 ,183295 ,0 ,0 ,120018 
2026년,06월,TGW,TR,스쿠트항공,국제,동남아,싱가포르,SIN,도착,정기,여객,40 ,3772 ,13 ,0 ,115861 ,0 ,5203 ,31587 
2026년,06월,TGW,TR,스쿠트항공,국제,동남아,싱가포르,SIN,출발,정기,여객,40 ,3812 ,17 ,0 ,65693 ,0 ,0 ,48171 
2026년,06월,THA,TG,타이항공,국제,동남아,태국,BKK,도착,정기,여객,74 ,13802 ,58 ,161 ,1090348 ,0 ,2155 ,229424 
2026년,06월,THA,TG,타이항공,국제,동남아,태국,BKK,출발,정기,여객,74 ,13907 ,58 ,132 ,827238 ,0 ,44569 ,257961 
2026년,06월,THY,TK,터키항공,국제,유럽,튀르키예,IST,도착,정기,화물,8 ,0 ,0 ,0 ,513600 ,0 ,0 ,0 
2026년,06월,THY,TK,터키항공,국제,유럽,튀르키예,IST,도착,정기,여객,47 ,14963 ,47 ,92 ,629793 ,0 ,2567 ,265536 
2026년,06월,THY,TK,터키항공,국제,유럽,튀르키예,IST,출발,정기,화물,8 ,0 ,0 ,0 ,736475 ,0 ,0 ,0 
2026년,06월,THY,TK,터키항공,국제,유럽,튀르키예,IST,출발,정기,여객,47 ,14780 ,43 ,235 ,866726 ,0 ,0 ,337583 
2026년,06월,TTW,IT,타이거에어타이완,국제,동북아,대만,TPE,도착,정기,여객,30 ,5177 ,6 ,0 ,11871 ,0 ,2790 ,36731 
2026년,06월,TTW,IT,타이거에어타이완,국제,동북아,대만,TPE,출발,정기,여객,30 ,5077 ,4 ,0 ,24124 ,0 ,0 ,59703 
2026년,06월,TUA,T5,투르크메니스탄 항공,국제,유럽,투르크메니스탄,ASB,도착,정기,화물,3 ,0 ,0 ,0 ,25489 ,0 ,390 ,0 
2026년,06월,TUA,T5,투르크메니스탄 항공,국제,유럽,투르크메니스탄,ASB,도착,정기,여객,5 ,641 ,3 ,0 ,25077 ,0 ,1093 ,12549 
2026년,06월,TUA,T5,투르크메니스탄 항공,국제,유럽,투르크메니스탄,ASB,출발,정기,화물,3 ,0 ,0 ,0 ,115990 ,0 ,0 ,0 
2026년,06월,TUA,T5,투르크메니스탄 항공,국제,유럽,투르크메니스탄,ASB,출발,정기,여객,5 ,562 ,1 ,12 ,71579 ,0 ,0 ,17737 
2026년,06월,TVJ,VZ,타이비엣젯항공,국제,동남아,태국,BKK,도착,정기,여객,14 ,1938 ,3 ,0 ,20181 ,0 ,0 ,19099 
2026년,06월,TVJ,VZ,타이비엣젯항공,국제,동남아,태국,BKK,출발,정기,여객,14 ,1930 ,4 ,13 ,0 ,0 ,0 ,23270 
2026년,06월,TWB,TW,티웨이항공,국내,한국,한국,CJU,도착,부정기,여객,1 ,184 ,1 ,0 ,0 ,0 ,0 ,769 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,CTS,도착,정기,여객,30 ,7515 ,39 ,193 ,0 ,0 ,0 ,84845 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,CTS,출발,정기,여객,30 ,7848 ,51 ,230 ,0 ,0 ,0 ,70070 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,FUK,도착,정기,여객,90 ,16057 ,91 ,529 ,0 ,0 ,0 ,161103 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,FUK,출발,정기,여객,90 ,16348 ,74 ,662 ,0 ,0 ,0 ,130724 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,HSG,도착,정기,여객,17 ,2484 ,15 ,4 ,0 ,0 ,0 ,19683 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,HSG,출발,정기,여객,17 ,2583 ,14 ,5 ,0 ,0 ,0 ,13912 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,KIX,도착,정기,여객,90 ,13578 ,22 ,957 ,47148 ,0 ,0 ,135698 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,KIX,출발,정기,여객,90 ,15503 ,19 ,971 ,43309 ,0 ,13733 ,145609 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,KMJ,도착,정기,여객,30 ,4257 ,17 ,45 ,0 ,0 ,0 ,60346 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,KMJ,출발,정기,여객,30 ,4148 ,6 ,18 ,0 ,0 ,0 ,57185 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,NRT,도착,정기,여객,62 ,9740 ,14 ,879 ,32334 ,0 ,0 ,113557 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,NRT,출발,정기,여객,62 ,9928 ,16 ,471 ,17847 ,0 ,1824 ,92867 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,OKA,도착,정기,여객,30 ,4915 ,127 ,172 ,0 ,0 ,0 ,55491 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,OKA,출발,정기,여객,30 ,4974 ,137 ,85 ,0 ,0 ,0 ,46289 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,TOY,도착,부정기,여객,2 ,374 ,0 ,0 ,0 ,0 ,0 ,3684 
2026년,06월,TWB,TW,티웨이항공,국제,일본,일본,TOY,출발,부정기,여객,2 ,188 ,0 ,0 ,0 ,0 ,0 ,1419 
2026년,06월,TWB,TW,티웨이항공,국제,중국,중국,HLD,도착,부정기,여객,3 ,213 ,0 ,0 ,0 ,0 ,0 ,2165 
2026년,06월,TWB,TW,티웨이항공,국제,중국,중국,HLD,출발,부정기,여객,3 ,338 ,0 ,0 ,0 ,0 ,0 ,3428 
2026년,06월,TWB,TW,티웨이항공,국제,중국,중국,SHE,도착,정기,여객,7 ,1772 ,2 ,281 ,0 ,0 ,0 ,20908 
2026년,06월,TWB,TW,티웨이항공,국제,중국,중국,SHE,출발,정기,여객,7 ,1773 ,2 ,251 ,0 ,0 ,0 ,21677 
2026년,06월,TWB,TW,티웨이항공,국제,중국,중국,WUH,도착,정기,여객,12 ,1727 ,0 ,107 ,0 ,0 ,0 ,16706 
2026년,06월,TWB,TW,티웨이항공,국제,중국,중국,WUH,출발,정기,여객,13 ,1950 ,2 ,196 ,0 ,0 ,0 ,26891 
2026년,06월,TWB,TW,티웨이항공,국제,중국,중국,YNJ,도착,부정기,여객,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,TWB,TW,티웨이항공,국제,동북아,대만,KHH,도착,정기,여객,30 ,4700 ,13 ,185 ,0 ,0 ,0 ,49938 
2026년,06월,TWB,TW,티웨이항공,국제,동북아,대만,KHH,도착,부정기,여객,1 ,179 ,0 ,0 ,0 ,0 ,0 ,1592 
2026년,06월,TWB,TW,티웨이항공,국제,동북아,대만,KHH,출발,정기,여객,30 ,4573 ,15 ,18 ,0 ,0 ,0 ,58065 
2026년,06월,TWB,TW,티웨이항공,국제,동북아,대만,RMQ,도착,정기,여객,30 ,4991 ,17 ,107 ,0 ,0 ,0 ,44062 
2026년,06월,TWB,TW,티웨이항공,국제,동북아,대만,RMQ,출발,정기,여객,30 ,5077 ,23 ,35 ,0 ,0 ,0 ,64381 
2026년,06월,TWB,TW,티웨이항공,국제,동북아,홍콩,HKG,도착,정기,여객,30 ,5577 ,5 ,120 ,19173 ,0 ,0 ,53035 
2026년,06월,TWB,TW,티웨이항공,국제,동북아,홍콩,HKG,출발,정기,여객,30 ,4560 ,3 ,183 ,8631 ,0 ,0 ,48552 
2026년,06월,TWB,TW,티웨이항공,국제,동북아,몽골,UBN,도착,정기,여객,17 ,3553 ,1 ,204 ,83800 ,0 ,0 ,57346 
2026년,06월,TWB,TW,티웨이항공,국제,동북아,몽골,UBN,출발,정기,여객,17 ,4399 ,17 ,471 ,52626 ,0 ,0 ,86339 
2026년,06월,TWB,TW,티웨이항공,국제,동남아,베트남,CXR,도착,정기,여객,30 ,5363 ,47 ,56 ,0 ,0 ,0 ,60502 
2026년,06월,TWB,TW,티웨이항공,국제,동남아,베트남,CXR,출발,정기,여객,30 ,5200 ,43 ,39 ,0 ,0 ,0 ,43879 
2026년,06월,TWB,TW,티웨이항공,국제,동남아,베트남,DAD,도착,정기,여객,46 ,7456 ,42 ,509 ,118480 ,0 ,0 ,82541 
2026년,06월,TWB,TW,티웨이항공,국제,동남아,베트남,DAD,출발,정기,여객,46 ,7443 ,42 ,243 ,0 ,0 ,0 ,56148 
2026년,06월,TWB,TW,티웨이항공,국제,동남아,싱가포르,SIN,도착,정기,여객,28 ,7798 ,28 ,299 ,365550 ,0 ,14293 ,92599 
2026년,06월,TWB,TW,티웨이항공,국제,동남아,싱가포르,SIN,출발,정기,여객,28 ,8222 ,29 ,331 ,218327 ,0 ,4475 ,131157 
2026년,06월,TWB,TW,티웨이항공,국제,동남아,인도네시아,CGK,도착,정기,여객,22 ,6214 ,28 ,734 ,64692 ,0 ,0 ,87195 
2026년,06월,TWB,TW,티웨이항공,국제,동남아,인도네시아,CGK,출발,정기,여객,21 ,5636 ,28 ,369 ,142955 ,0 ,17568 ,93916 
2026년,06월,TWB,TW,티웨이항공,국제,동남아,태국,BKK,도착,정기,여객,8 ,1388 ,2 ,16 ,316 ,0 ,9050 ,15053 
2026년,06월,TWB,TW,티웨이항공,국제,동남아,태국,BKK,출발,정기,여객,8 ,1442 ,0 ,12 ,4214 ,0 ,0 ,15655 
2026년,06월,TWB,TW,티웨이항공,국제,동남아,필리핀,KLO,도착,정기,여객,19 ,3276 ,8 ,0 ,0 ,0 ,0 ,34576 
2026년,06월,TWB,TW,티웨이항공,국제,동남아,필리핀,KLO,출발,정기,여객,19 ,3100 ,8 ,1 ,0 ,0 ,0 ,30950 
2026년,06월,TWB,TW,티웨이항공,국제,미주,캐나다,YVR,도착,정기,여객,12 ,2925 ,8 ,202 ,41257 ,0 ,0 ,49794 
2026년,06월,TWB,TW,티웨이항공,국제,미주,캐나다,YVR,출발,정기,여객,12 ,2720 ,17 ,287 ,154280 ,0 ,1850 ,59060 
2026년,06월,TWB,TW,티웨이항공,국제,대양주,호주,SYD,도착,정기,여객,10 ,2744 ,16 ,429 ,25667 ,0 ,0 ,61442 
2026년,06월,TWB,TW,티웨이항공,국제,대양주,호주,SYD,출발,정기,여객,10 ,2334 ,13 ,84 ,140797 ,0 ,10345 ,42082 
2026년,06월,TWB,TW,티웨이항공,국제,유럽,독일,FRA,도착,정기,여객,19 ,3106 ,5 ,114 ,163253 ,0 ,0 ,49662 
2026년,06월,TWB,TW,티웨이항공,국제,유럽,독일,FRA,출발,정기,여객,18 ,3546 ,12 ,76 ,51813 ,0 ,0 ,58518 
2026년,06월,TWB,TW,티웨이항공,국제,유럽,스페인,BCN,도착,정기,여객,17 ,3447 ,8 ,176 ,143627 ,0 ,0 ,63326 
2026년,06월,TWB,TW,티웨이항공,국제,유럽,스페인,BCN,출발,정기,여객,17 ,2990 ,7 ,66 ,50070 ,0 ,0 ,44941 
2026년,06월,TWB,TW,티웨이항공,국제,유럽,이탈리아,FCO,도착,정기,여객,30 ,7032 ,7 ,228 ,218865 ,0 ,0 ,131475 
2026년,06월,TWB,TW,티웨이항공,국제,유럽,이탈리아,FCO,출발,정기,여객,30 ,6427 ,9 ,87 ,272534 ,0 ,0 ,99971 
2026년,06월,TWB,TW,티웨이항공,국제,유럽,프랑스,CDG,도착,정기,여객,17 ,3505 ,9 ,288 ,214900 ,0 ,0 ,66019 
2026년,06월,TWB,TW,티웨이항공,국제,유럽,프랑스,CDG,출발,정기,여객,16 ,3535 ,14 ,122 ,248737 ,0 ,0 ,62666 
2026년,06월,TWB,TW,티웨이항공,국제,유럽,크로아티아,ZAG,도착,정기,여객,1 ,215 ,0 ,2 ,0 ,0 ,0 ,3056 
2026년,06월,TWB,TW,티웨이항공,국제,유럽,크로아티아,ZAG,출발,정기,여객,1 ,204 ,0 ,2 ,0 ,0 ,0 ,2914 
2026년,06월,TWB,TW,티웨이항공,국제,유럽,키르기즈스탄,BSZ,도착,정기,여객,12 ,1366 ,11 ,129 ,682 ,0 ,0 ,23215 
2026년,06월,TWB,TW,티웨이항공,국제,유럽,키르기즈스탄,BSZ,출발,정기,여객,13 ,1515 ,11 ,282 ,9664 ,0 ,0 ,26830 
2026년,06월,TZP,ZG,집에어 도쿄,국제,일본,일본,NRT,도착,정기,여객,29 ,8005 ,19 ,5 ,256176 ,0 ,1362 ,44647 
2026년,06월,TZP,ZG,집에어 도쿄,국제,일본,일본,NRT,도착,부정기,여객,11 ,2957 ,4 ,1 ,42372 ,0 ,604 ,13241 
2026년,06월,TZP,ZG,집에어 도쿄,국제,일본,일본,NRT,출발,정기,여객,29 ,7140 ,20 ,14 ,177226 ,0 ,18841 ,65248 
2026년,06월,TZP,ZG,집에어 도쿄,국제,일본,일본,NRT,출발,부정기,여객,11 ,2628 ,4 ,2 ,34256 ,0 ,0 ,21200 
2026년,06월,UAE,EK,에미리트항공,국제,중동,아랍에미리트,DWC,출발,정기,화물,1 ,0 ,0 ,0 ,105071 ,0 ,0 ,0 
2026년,06월,UAE,EK,에미리트항공,국제,중동,아랍에미리트,DXB,도착,정기,여객,42 ,11440 ,34 ,54 ,434248 ,0 ,2698 ,221918 
2026년,06월,UAE,EK,에미리트항공,국제,중동,아랍에미리트,DXB,출발,정기,여객,42 ,13383 ,54 ,149 ,568622 ,0 ,0 ,309485 
2026년,06월,UAL,UA,유나이티드항공,국제,미주,미국,SFO,도착,정기,여객,60 ,13871 ,55 ,1339 ,496458 ,0 ,24261 ,338097 
2026년,06월,UAL,UA,유나이티드항공,국제,미주,미국,SFO,출발,정기,여객,60 ,12839 ,50 ,1061 ,1085738 ,0 ,5074 ,355145 
2026년,06월,UPS,5X,유피에스항공,국제,일본,일본,KIX,출발,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,일본,일본,NRT,도착,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,중국,중국,CGO,도착,정기,화물,0 ,0 ,0 ,0 ,40580 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,중국,중국,CGO,출발,정기,화물,0 ,0 ,0 ,0 ,143360 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,중국,중국,PVG,도착,정기,화물,0 ,0 ,0 ,0 ,497572 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,중국,중국,SZX,도착,정기,화물,0 ,0 ,0 ,0 ,602330 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,중국,중국,SZX,출발,정기,화물,0 ,0 ,0 ,0 ,477608 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,동북아,대만,TPE,출발,정기,화물,0 ,0 ,0 ,0 ,106481 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,동북아,대만,TPE,출발,부정기,화물,3 ,0 ,0 ,0 ,27985 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,동북아,홍콩,HKG,도착,정기,화물,0 ,0 ,0 ,0 ,60389 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,동북아,홍콩,HKG,출발,정기,화물,0 ,0 ,0 ,0 ,97385 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,동남아,베트남,HAN,도착,정기,화물,0 ,0 ,0 ,0 ,27595 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,동남아,베트남,SGN,도착,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,동남아,싱가포르,SIN,도착,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,미주,미국,ANC,도착,정기,화물,58 ,0 ,0 ,0 ,656500 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,미주,미국,ANC,출발,정기,화물,80 ,0 ,0 ,0 ,1586283 ,0 ,0 ,0 
2026년,06월,UPS,5X,유피에스항공,국제,미주,미국,EWR,출발,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
